date,date,season,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_adj,qb2_adj,qbelo_prob1,qbelo_prob2,score1,score2,team_rating_correct,team_rating_accuracy,team_confidence_level,certainty_range
1983-01-15,1983-01-15,1982,WSH,MIN,1629.638,1501.178,0.75280807957492,0.2471919204250799,1623.88317495,1491.84805521,4.86668295965,15.2277343406,0.776673732933,0.2233262670669999,21.0,7.0,1,Correct,50.6,50-75
1983-01-16,1983-01-16,1982,DAL,GB,1637.289,1559.526,0.6946203942066809,0.3053796057933191,1630.76583154,1562.80817779,-3.54855213444,2.95542690633,0.696480817084,0.303519182916,37.0,26.0,1,Correct,38.9,25-50
1983-01-16,1983-01-16,1982,MIA,LAC,1627.376,1637.081,0.5789107725838787,0.4210892274161213,1628.89142623,1625.43441325,11.0226355116,23.9255220877,0.593184925676,0.406815074324,34.0,13.0,1,Correct,15.8,10-25
1983-01-22,1983-01-22,1982,WSH,DAL,1641.944,1651.541,0.5790623183807829,0.4209376816192171,1634.89498942,1644.92173889,7.07866812382,-2.30412659324,0.60081766791,0.39918233209,31.0,17.0,1,Correct,15.8,10-25
1983-01-23,1983-01-23,1982,MIA,NYJ,1652.77,1643.465,0.6053324301817145,0.3946675698182855,1653.31376855,1644.40312033,16.7953216244,2.95154924096,0.63810121771,0.36189878229,14.0,0.0,1,Correct,21.099999999999998,10-25
1983-01-30,1983-01-30,1982,WSH,MIA,1664.183,1673.447,0.4866711909360999,0.5133288090639001,1655.83891586,1672.07442528,5.20505401747,3.45461844937,0.475006013232,0.524993986768,27.0,17.0,0,Incorrect,2.7,0-10
1983-09-03,1983-09-03,1983,SF,PHI,1532.99,1503.466,0.6327712155598721,0.3672287844401278,1526.79444873,1506.66254528,4.8009338538,-3.50812499723,0.631427855734,0.368572144266,17.0,22.0,0,Incorrect,26.6,25-50
1983-09-04,1983-09-04,1983,CLE,MIN,1458.675,1494.248,0.5422478809080106,0.4577521190919894,1465.37323764,1488.89082716,-2.36475547685,3.85972412179,0.539885942931,0.460114057069,21.0,27.0,0,Incorrect,8.4,0-10
1983-09-04,1983-09-04,1983,NO,ARI,1450.36,1469.282,0.5659255059065529,0.4340744940934471,1455.02203619,1475.56720488,-5.46954680207,-3.01302789204,0.553473607542,0.4465263924579999,28.0,17.0,1,Correct,13.200000000000001,10-25
1983-09-04,1983-09-04,1983,NYG,LAR,1510.778,1422.554,0.7072423470578114,0.2927576529421886,1516.11858253,1424.60845227,2.06690369381,9.08127972432,0.694875391658,0.3051246083419999,6.0,16.0,0,Incorrect,41.4,25-50
1983-09-04,1983-09-04,1983,CHI,ATL,1451.176,1471.29,0.564239145931098,0.4357608540689019,1456.69165399,1475.68728006,-1.22289823046,-4.15583654827,0.559138416348,0.440861583652,17.0,20.0,0,Incorrect,12.8,10-25
1983-09-04,1983-09-04,1983,LAC,NYJ,1576.125,1583.525,0.5821418810630037,0.4178581189369963,1569.00804728,1585.42830907,12.0509196621,-4.40494868621,0.592084729601,0.407915270399,29.0,41.0,0,Incorrect,16.400000000000002,10-25
1983-09-04,1983-09-04,1983,KC,SEA,1505.359,1470.452,0.6399416554243427,0.3600583445756573,1505.00447997,1462.91947244,-0.165981777919,4.35428654273,0.638215083302,0.3617849166979999,17.0,13.0,1,Correct,28.000000000000004,25-50
1983-09-04,1983-09-04,1983,TEN,GB,1402.444,1531.849,0.4083610198552458,0.5916389801447541,1402.87718078,1534.10151363,-8.96502853478,0.579991542148,0.38216679571,0.61783320429,38.0,41.0,1,Correct,18.3,10-25
1983-09-04,1983-09-04,1983,NE,IND,1477.461,1357.818,0.7432425452238839,0.2567574547761161,1473.93510162,1359.33607091,4.83079219908,-8.67886952868,0.745042298395,0.254957701605,23.0,29.0,0,Incorrect,48.6,25-50
1983-09-04,1983-09-04,1983,PIT,DEN,1552.032,1439.078,0.7358259744016069,0.2641740255983931,1555.35740623,1432.70420012,-24.8512952247,-6.45999345903,0.720545451309,0.2794545486909999,10.0,14.0,0,Incorrect,47.199999999999996,25-50
1983-09-04,1983-09-04,1983,TB,DET,1493.699,1493.28,0.5930484676709916,0.4069515323290084,1494.8815598,1496.8266205,-40.7051207004,-2.67214728345,0.527313332684,0.4726866673159999,0.0,11.0,0,Incorrect,18.6,10-25
1983-09-04,1983-09-04,1983,CIN,OAK,1563.046,1583.17,0.5642249922720299,0.43577500772797,1550.62702137,1586.94158111,15.6376413966,0.020673639297,0.560746914389,0.4392530856109999,10.0,20.0,0,Incorrect,12.8,10-25
1983-09-04,1983-09-04,1983,BUF,MIA,1504.169,1600.816,0.4545818466970348,0.5454181533029652,1506.98968282,1599.46420135,-7.17980118627,-0.115134778346,0.442865985722,0.557134014278,0.0,12.0,1,Correct,9.1,0-10
1983-09-05,1983-09-05,1983,WSH,DAL,1627.603,1587.869,0.6463188982322221,0.3536811017677779,1622.47802607,1584.31854163,2.21411594597,0.181525549628,0.64010013097,0.35989986903,30.0,31.0,0,Incorrect,29.299999999999997,25-50
1983-09-08,1983-09-08,1983,MIN,SF,1515.638,1509.297,0.6012489548107839,0.3987510451892161,1510.17087467,1503.16253552,3.96758297835,-2.48930215487,0.606013497456,0.393986502544,17.0,48.0,0,Incorrect,20.200000000000003,10-25
1983-09-11,1983-09-11,1983,NYJ,SEA,1614.191,1459.366,0.779956761787182,0.220043238212818,1616.72234883,1451.77363504,-3.70140142761,-0.218491827474,0.786053282868,0.2139467171319999,10.0,17.0,0,Incorrect,56.00000000000001,50-75
1983-09-11,1983-09-11,1983,MIA,NE,1623.805,1445.885,0.801923504749971,0.198076495250029,1621.77833481,1442.25705383,-8.48526824343,0.0460400574093,0.790701155883,0.2092988441169999,34.0,24.0,1,Correct,60.4,50-75
1983-09-11,1983-09-11,1983,DET,CLE,1523.657,1437.286,0.7050289230502716,0.2949710769497283,1523.26138678,1444.09319012,-3.74297427085,-1.59265974093,0.681794755364,0.318205244636,26.0,31.0,0,Incorrect,41.0,25-50
1983-09-11,1983-09-11,1983,CHI,TB,1435.206,1463.323,0.5528804079208235,0.4471195920791765,1440.89254757,1468.44679352,-0.510215844146,-36.0511951651,0.595240391173,0.404759608827,17.0,10.0,1,Correct,10.6,10-25
1983-09-11,1983-09-11,1983,OAK,TEN,1610.792,1391.444,0.8371043149068695,0.1628956850931304,1614.36256538,1392.6684891,-7.72968629237,-0.209348436076,0.831231551293,0.168768448707,20.0,6.0,1,Correct,67.4,50-75
1983-09-11,1983-09-11,1983,PHI,WSH,1527.16,1618.195,0.4626025951851071,0.5373974048148928,1530.29445849,1613.18168097,-8.35474734336,11.9354122832,0.431750788919,0.568249211081,13.0,23.0,1,Correct,7.5,0-10
1983-09-11,1983-09-11,1983,IND,DEN,1389.394,1464.847,0.4849614610015925,0.5150385389984076,1391.0141187,1457.77254896,-0.671688378517,-17.5670403234,0.513151308692,0.486848691308,10.0,17.0,1,Correct,3.0,0-10
1983-09-11,1983-09-11,1983,ATL,NYG,1487.26,1474.321,0.6103189127912685,0.3896810872087315,1491.48638647,1480.47760631,-2.27521780343,-12.8903653603,0.612612246802,0.387387753198,13.0,16.0,0,Incorrect,22.1,10-25
1983-09-11,1983-09-11,1983,ARI,DAL,1448.151,1597.276,0.3812461215048717,0.6187538784951283,1453.74565051,1593.61488673,12.9777497051,5.49115272803,0.395273432388,0.6047265676119999,17.0,34.0,1,Correct,23.799999999999997,10-25
1983-09-11,1983-09-11,1983,CIN,BUF,1535.424,1481.18,0.6651708764705039,0.3348291235294961,1523.20603711,1484.67554937,11.4837135712,-12.1373784627,0.66450188775,0.33549811225,6.0,10.0,0,Incorrect,33.0,25-50
1983-09-11,1983-09-11,1983,GB,PIT,1542.849,1526.262,0.6153015104115052,0.3846984895884948,1544.31020532,1530.28905739,17.1533136147,-27.8509597772,0.661015361101,0.338984638899,21.0,25.0,0,Incorrect,23.1,10-25
1983-09-11,1983-09-11,1983,LAR,NO,1459.011,1471.49,0.5750132712923594,0.4249867287076406,1460.24942848,1476.84359056,10.5511630453,-8.79494797288,0.585714149567,0.414285850433,30.0,27.0,1,Correct,15.0,10-25
1983-09-12,1983-09-12,1983,KC,LAC,1516.445,1545.459,0.5516036143813491,0.4483963856186509,1516.15031737,1537.71400753,5.58239654239,12.2676393414,0.546056451129,0.4539435488709999,14.0,17.0,0,Incorrect,10.299999999999999,10-25
1983-09-15,1983-09-15,1983,CLE,CIN,1464.417,1512.786,0.5239156694647693,0.4760843305352307,1470.08969768,1500.59642433,8.30902351347,7.32145546562,0.537882605669,0.4621173943309999,17.0,7.0,1,Correct,4.8,0-10
1983-09-18,1983-09-18,1983,TEN,PIT,1383.631,1546.831,0.3623255798615583,0.6376744201384417,1384.54991993,1552.75079605,-12.31946685,-17.4106541202,0.351720887674,0.648279112326,28.0,40.0,1,Correct,27.500000000000004,25-50
1983-09-18,1983-09-18,1983,DEN,PHI,1484.921,1505.234,0.5639574684597557,0.4360425315402443,1479.2029511,1510.02820936,-21.2827988346,-8.85524835681,0.525968783112,0.474031216888,10.0,13.0,0,Incorrect,12.8,10-25
1983-09-18,1983-09-18,1983,ARI,SF,1426.924,1552.369,0.4138797768640966,0.5861202231359034,1431.63816181,1546.64665793,6.77395373903,4.62361403857,0.421074284595,0.578925715405,27.0,42.0,1,Correct,17.2,10-25
1983-09-18,1983-09-18,1983,GB,LAR,1522.281,1470.52,0.661980014866221,0.3380199851337789,1521.84846666,1471.43015835,22.5849574795,6.71746678264,0.669928157958,0.330071842042,27.0,24.0,1,Correct,32.4,25-50
1983-09-18,1983-09-18,1983,NO,CHI,1459.981,1453.495,0.6014490529924092,0.3985509470075907,1465.66286069,1457.22853557,-4.00517363719,0.341532390649,0.588887737674,0.4111122623259999,34.0,31.0,1,Correct,20.3,10-25
1983-09-18,1983-09-18,1983,DAL,NYG,1618.504,1491.864,0.7508533195536571,0.2491466804463429,1615.72237544,1498.10058321,4.88561797206,-9.46028591054,0.751792358331,0.248207641669,28.0,13.0,1,Correct,50.2,50-75
1983-09-18,1983-09-18,1983,DET,ATL,1496.525,1469.717,0.629130703434332,0.370869296565668,1497.26487922,1473.86340957,-3.44890588862,2.11766681317,0.606600698724,0.393399301276,14.0,30.0,0,Incorrect,25.8,25-50
1983-09-18,1983-09-18,1983,BUF,IND,1503.818,1369.321,0.7592180090252243,0.2407819909747757,1507.28516214,1369.58371656,-8.27954919191,-12.0062339121,0.757822318825,0.242177681175,28.0,23.0,1,Correct,51.800000000000004,50-75
1983-09-18,1983-09-18,1983,WSH,KC,1640.121,1500.897,0.764157163830032,0.235842836169968,1633.44793011,1500.78628252,9.20404373162,7.21968918357,0.752775968245,0.2472240317549999,27.0,12.0,1,Correct,52.800000000000004,50-75
1983-09-18,1983-09-18,1983,TB,MIN,1445.034,1472.565,0.5537141473478996,0.4462858526521004,1452.11080553,1466.68675226,23.9938134231,-1.6682116157,0.601263682881,0.398736317119,16.0,19.0,0,Incorrect,10.7,10-25
1983-09-18,1983-09-18,1983,SEA,LAC,1495.404,1561.007,0.4991322141143969,0.500867785885603,1488.20849545,1553.07804238,-3.96271724296,10.0818383906,0.471718588956,0.528281411044,34.0,31.0,0,Incorrect,0.2,0-10
1983-09-18,1983-09-18,1983,NE,NYJ,1437.33,1578.153,0.3925818760752837,0.6074181239247163,1433.17293215,1580.28748842,0.763252104161,-11.4929178137,0.38798856049,0.61201143951,23.0,13.0,0,Incorrect,21.5,10-25
1983-09-19,1983-09-19,1983,OAK,MIA,1618.605,1632.36,0.5732173098315846,0.4267826901684154,1622.48113455,1630.86245649,-9.90863144706,-5.94979812196,0.575617308215,0.424382691785,27.0,14.0,1,Correct,14.6,10-25
1983-09-25,1983-09-25,1983,TB,CIN,1429.416,1490.125,0.5061749314358535,0.4938250685641465,1434.88144385,1478.69677968,24.4610386339,1.43889098213,0.553499262148,0.4465007378519999,17.0,23.0,0,Incorrect,1.2,0-10
1983-09-25,1983-09-25,1983,LAC,CLE,1547.116,1487.078,0.6725578181367855,0.3274421818632145,1538.29881208,1491.98934233,8.85362610418,7.47792138426,0.654255923377,0.345744076623,24.0,30.0,0,Incorrect,34.5,25-50
1983-09-25,1983-09-25,1983,NYJ,LAR,1547.983,1461.62,0.7050193459032928,0.2949806540967071,1549.84095519,1462.76306646,-9.67265554296,8.90258883535,0.675013391005,0.324986608995,27.0,24.0,1,Correct,41.0,25-50
1983-09-25,1983-09-25,1983,BUF,TEN,1511.729,1365.839,0.7710024816411192,0.2289975183588808,1515.24649783,1367.33805802,1.17349683224,22.7305388317,0.742369463339,0.257630536661,30.0,13.0,1,Correct,54.2,50-75
1983-09-25,1983-09-25,1983,DAL,NO,1631.212,1470.684,0.7855392231215386,0.2144607768784614,1628.37844788,1476.74678719,6.4571129005,-6.64687823522,0.781669622879,0.218330377121,21.0,20.0,1,Correct,57.099999999999994,50-75
1983-09-25,1983-09-25,1983,MIN,DET,1488.184,1459.324,0.6318825729489114,0.3681174270510886,1483.91611394,1461.67533131,-60.9926040898,-4.42687121057,0.53282707953,0.46717292047,20.0,17.0,1,Correct,26.400000000000002,25-50
1983-09-25,1983-09-25,1983,PIT,NE,1564.624,1467.5,0.7177363553133672,0.2822636446866328,1569.96265796,1463.61946538,-13.5199656869,-0.855149871472,0.704049172341,0.295950827659,23.0,28.0,0,Incorrect,43.5,25-50
1983-09-25,1983-09-25,1983,SEA,WSH,1509.295,1652.088,0.3898809882021401,0.6101190117978599,1502.98772575,1646.0490191,-3.48908450979,4.75190686865,0.377385801118,0.622614198882,17.0,27.0,1,Correct,22.0,10-25
1983-09-25,1983-09-25,1983,SF,ATL,1574.705,1506.919,0.6823034157674583,0.3176965842325416,1569.42339145,1509.45295748,10.9929301052,12.3424299347,0.668903173369,0.331096826631,24.0,20.0,1,Correct,36.5,25-50
1983-09-25,1983-09-25,1983,IND,CHI,1361.409,1442.792,0.476440426791435,0.5235595732085649,1361.62238087,1446.14460907,-3.26522369168,-3.50436885842,0.458895859408,0.5411041405920001,22.0,19.0,0,Incorrect,4.7,0-10
1983-09-25,1983-09-25,1983,DEN,OAK,1468.961,1640.618,0.3511547931441213,0.6488452068558787,1464.49928814,1644.35409259,-19.4288419557,-7.72849492201,0.31766297615,0.68233702385,7.0,22.0,1,Correct,29.799999999999997,25-50
1983-09-25,1983-09-25,1983,PHI,ARI,1521.194,1404.588,0.7398921675826242,0.2601078324173758,1524.73187232,1408.86142829,0.0641544261427,6.77066147023,0.729695857707,0.270304142293,11.0,14.0,0,Incorrect,48.0,25-50
1983-09-25,1983-09-25,1983,MIA,KC,1610.347,1488.93,0.7451864801773681,0.2548135198226319,1608.98949845,1488.18519353,-8.57605290646,-1.00849649626,0.730404483996,0.269595516004,14.0,6.0,1,Correct,49.0,25-50
1983-09-26,1983-09-26,1983,NYG,GB,1479.156,1531.18,0.5186652873744245,0.4813347126255755,1485.44451077,1530.51555856,-12.8953473984,14.5854023277,0.479097121244,0.5209028787559999,27.0,3.0,1,Correct,3.6999999999999997,0-10
1983-10-02,1983-10-02,1983,CHI,DEN,1428.167,1450.389,0.5612532747306667,0.4387467252693333,1430.94422734,1447.88717751,-8.7984344214,-20.8716945855,0.576833203828,0.423166796172,31.0,14.0,1,Correct,12.3,10-25
1983-10-02,1983-10-02,1983,CLE,SEA,1514.83,1491.236,0.6248036752905419,0.3751963247094581,1518.80216381,1485.57738249,16.0372972764,1.6251167017,0.65416394923,0.34583605077,9.0,24.0,0,Incorrect,25.0,25-50
1983-10-02,1983-10-02,1983,NO,MIA,1467.987,1620.67,0.3764264789354256,0.6235735210645743,1473.99701688,1619.97238187,-7.6812781166,-9.0045836485,0.377341169341,0.622658830659,17.0,7.0,0,Incorrect,24.7,10-25
1983-10-02,1983-10-02,1983,MIN,DAL,1497.972,1633.909,0.3993087383377089,0.600691261662291,1496.73578603,1631.12821818,-58.8773991705,-10.2649689566,0.32809437379,0.67190562621,24.0,37.0,1,Correct,20.1,10-25
1983-10-02,1983-10-02,1983,NE,SF,1495.267,1584.349,0.4653986110118683,0.5346013889881316,1490.70258978,1579.52031728,2.40023286151,17.905186833,0.444725412259,0.555274587741,13.0,33.0,1,Correct,6.9,0-10
1983-10-02,1983-10-02,1983,NYG,LAC,1509.961,1519.364,0.5793345021025513,0.4206654978974486,1519.20194727,1511.4859906,-14.9511415669,15.6228009749,0.559911811116,0.440088188884,34.0,41.0,0,Incorrect,15.9,10-25
1983-10-02,1983-10-02,1983,CIN,IND,1509.863,1376.035,0.7585133069685948,0.2414866930314052,1500.6096783,1376.8227626,0.637508512053,5.00035651102,0.732305720227,0.267694279773,31.0,34.0,0,Incorrect,51.7,50-75
1983-10-02,1983-10-02,1983,KC,ARI,1478.607,1426.947,0.6618499065018005,0.3381500934981994,1477.20231011,1430.81435908,-13.475063596,6.45095665532,0.620893051873,0.3791069481269999,38.0,14.0,1,Correct,32.4,25-50
1983-10-02,1983-10-02,1983,ATL,PHI,1497.275,1498.834,0.5902975947236396,0.4097024052763603,1499.35603165,1502.77894153,14.2847938205,-2.96501555267,0.60144535843,0.39855464157,24.0,28.0,0,Incorrect,18.099999999999998,10-25
1983-10-02,1983-10-02,1983,LAR,DET,1453.968,1449.535,0.5986128110407288,0.4013871889592711,1454.24421239,1448.85565922,2.20028675849,-19.7960684784,0.61886057852,0.38113942148,21.0,10.0,1,Correct,19.7,10-25
1983-10-02,1983-10-02,1983,WSH,OAK,1670.148,1659.19,0.6076034221176907,0.3923965778823093,1663.45936235,1660.96620322,9.82734636318,-8.26067694274,0.620380272127,0.379619727873,37.0,35.0,1,Correct,21.5,10-25
1983-10-02,1983-10-02,1983,PIT,TEN,1536.857,1353.759,0.8066155354581761,0.1933844645418239,1542.87953356,1353.59368421,-12.4744725491,19.7862223957,0.77405667316,0.2259433268399999,17.0,10.0,1,Correct,61.3,50-75
1983-10-02,1983-10-02,1983,GB,TB,1500.375,1409.678,0.7101811443093756,0.2898188556906244,1496.75812206,1412.96854523,10.511596789,25.651475105,0.676785737023,0.3232142629769999,55.0,14.0,1,Correct,42.0,25-50
1983-10-03,1983-10-03,1983,BUF,NYJ,1523.809,1555.635,0.5475966668612822,0.4524033331387178,1528.99087164,1558.35980926,-1.5327159007,0.890001972453,0.534943668415,0.465056331585,10.0,34.0,0,Incorrect,9.5,0-10
1983-10-09,1983-10-09,1983,MIA,BUF,1589.523,1488.016,0.7228196446432105,0.2771803553567895,1588.88137012,1494.1675551,-21.9329121368,-3.79470842483,0.686597441063,0.313402558937,35.0,38.0,0,Incorrect,44.6,25-50
1983-10-09,1983-10-09,1983,IND,NE,1399.155,1467.235,0.4955676398045769,0.504432360195423,1398.87929398,1464.08958987,2.97748865043,2.2984748119,0.490855645696,0.509144354304,12.0,7.0,0,Incorrect,0.8999999999999999,0-10
1983-10-09,1983-10-09,1983,OAK,KC,1650.856,1499.28,0.7767301169772514,0.2232698830227486,1652.93652424,1500.6931763,-4.6763931684,-13.3672376329,0.782030925846,0.217969074154,21.0,20.0,1,Correct,55.300000000000004,50-75
1983-10-09,1983-10-09,1983,LAC,SEA,1544.083,1527.336,0.6155195011253358,0.3844804988746642,1535.22342435,1523.77439945,8.4664421595,0.353303304942,0.611501580422,0.388498419578,28.0,21.0,1,Correct,23.1,10-25
1983-10-09,1983-10-09,1983,SF,LAR,1612.381,1473.306,0.7640025509298395,0.2359974490701605,1606.13331719,1472.48786599,19.2193265621,-2.43768394425,0.777426614548,0.222573385452,7.0,10.0,0,Incorrect,52.800000000000004,50-75
1983-10-09,1983-10-09,1983,ARI,WSH,1406.274,1678.482,0.2327611876119447,0.7672388123880554,1407.32349288,1671.48904133,12.7688086086,14.4969918616,0.237214202783,0.762785797217,14.0,38.0,1,Correct,53.400000000000006,50-75
1983-10-09,1983-10-09,1983,DET,GB,1430.197,1520.608,0.4634956986896332,0.5365043013103667,1430.61200562,1519.58725657,-18.2790979064,16.1944001082,0.404372884586,0.595627115414,38.0,14.0,0,Incorrect,7.3,0-10
1983-10-09,1983-10-09,1983,NYG,PHI,1485.243,1518.399,0.5456993053088295,0.4543006946911705,1495.46451353,1522.78889249,-1.82790040582,3.69307972045,0.532329017738,0.467670982262,13.0,17.0,0,Incorrect,9.1,0-10
1983-10-09,1983-10-09,1983,ATL,NO,1477.709,1499.134,0.5623827169116014,0.4376172830883986,1479.34608069,1505.08802863,15.9714496348,0.127800069288,0.566948452997,0.4330515470029999,17.0,19.0,0,Incorrect,12.5,10-25
1983-10-09,1983-10-09,1983,TEN,DEN,1346.531,1425.51,0.4798934504492831,0.5201065495507169,1345.02965846,1424.00908613,13.7375324302,52.2920642211,0.416682990016,0.5833170099839999,14.0,26.0,1,Correct,4.0,0-10
1983-10-09,1983-10-09,1983,CLE,NYJ,1478.73,1591.427,0.4317864932059842,0.5682135067940157,1480.60514685,1593.1831258,12.9484503855,4.03322615687,0.432680909287,0.567319090713,10.0,7.0,0,Incorrect,13.600000000000001,10-25
1983-10-09,1983-10-09,1983,DAL,TB,1654.326,1389.445,0.8697723777205312,0.1302276222794688,1647.51774019,1390.13941071,-9.67048562893,18.6314524613,0.839793596888,0.1602064031119999,27.0,24.0,1,Correct,74.0,50-75
1983-10-09,1983-10-09,1983,CHI,MIN,1453.046,1477.555,0.5580088424241801,0.4419911575758198,1454.82231872,1480.34626403,-6.2442128528,-56.0976108917,0.614163744578,0.3858362554219999,14.0,23.0,0,Incorrect,11.600000000000001,10-25
1983-10-10,1983-10-10,1983,CIN,PIT,1486.743,1544.085,0.5110189635204986,0.4889810364795014,1478.55314692,1551.44355931,3.25658458062,-14.366043119,0.501093052297,0.498906947703,14.0,24.0,0,Incorrect,2.1999999999999997,0-10
1983-10-16,1983-10-16,1983,NYJ,MIA,1575.324,1567.841,0.6028239797596117,0.3971760202403883,1577.10985045,1568.58814408,4.8668333164,-14.6853941125,0.623218532456,0.376781467544,14.0,32.0,0,Incorrect,20.599999999999998,10-25
1983-10-16,1983-10-16,1983,DET,CHI,1465.139,1426.867,0.6443927294575519,0.3556072705424481,1470.16659698,1425.46131809,-5.1857633791,-9.19854737679,0.646228828063,0.353771171937,31.0,17.0,1,Correct,28.9,25-50
1983-10-16,1983-10-16,1983,PIT,CLE,1568.678,1494.833,0.6898153243929429,0.3101846756070571,1575.48323203,1496.6784222,-18.7464311117,12.7961324063,0.643664327941,0.3563356720589999,44.0,17.0,1,Correct,38.0,25-50
1983-10-16,1983-10-16,1983,NO,SF,1511.74,1589.032,0.4823177669609222,0.5176822330390778,1517.81592568,1582.21641439,-0.197720771793,19.0282925946,0.469901059376,0.530098940624,13.0,32.0,1,Correct,3.5000000000000004,0-10
1983-10-16,1983-10-16,1983,DAL,PHI,1657.466,1536.223,0.7449962414147623,0.2550037585852377,1651.44575439,1540.10092506,-9.22445714748,4.45775139478,0.712805673872,0.287194326128,37.0,7.0,1,Correct,49.0,25-50
1983-10-16,1983-10-16,1983,MIN,TEN,1503.734,1322.069,0.8053255422460291,0.1946744577539708,1509.70726466,1324.20735493,-54.923931562,14.8885808764,0.730786480128,0.269213519872,34.0,14.0,1,Correct,61.1,50-75
1983-10-16,1983-10-16,1983,LAR,ATL,1496.654,1465.103,0.6354783863721878,0.3645216136278122,1496.40476879,1466.61818365,-6.40390108644,10.0939963391,0.599612267692,0.4003877323079999,27.0,21.0,1,Correct,27.1,25-50
1983-10-16,1983-10-16,1983,DEN,CIN,1449.972,1462.15,0.5754366401190997,0.4245633598809003,1444.83138966,1454.5134742,52.4500152685,-163.686726009,0.822042628691,0.177957371309,24.0,17.0,1,Correct,15.1,10-25
1983-10-16,1983-10-16,1983,KC,NYG,1496.463,1467.419,0.6321289133100574,0.3678710866899426,1497.94837356,1478.15248096,-10.2129877994,-1.78267909056,0.600381548798,0.399618451202,38.0,17.0,1,Correct,26.400000000000002,25-50
1983-10-16,1983-10-16,1983,NE,LAC,1449.133,1559.5,0.435080187089531,0.564919812910469,1445.79145003,1550.8218872,-2.58748267233,6.44506774283,0.430236426088,0.5697635739119999,37.0,21.0,0,Incorrect,13.0,10-25
1983-10-16,1983-10-16,1983,IND,BUF,1417.256,1509.698,0.4605897075799437,0.5394102924200563,1417.17743382,1514.46078114,3.24057512586,19.0511386326,0.419611269406,0.580388730594,7.0,30.0,1,Correct,7.9,0-10
1983-10-16,1983-10-16,1983,TB,ARI,1386.305,1392.58,0.5837163475825392,0.4162836524174608,1386.2113965,1393.34175908,24.0343644826,15.9691398435,0.589891631188,0.4101083688119999,27.0,34.0,0,Incorrect,16.7,10-25
1983-10-16,1983-10-16,1983,SEA,OAK,1511.919,1653.674,0.391303265333503,0.6086967346664969,1508.17593659,1655.68132699,4.49077926658,-7.7928480192,0.390284956167,0.609715043833,38.0,36.0,0,Incorrect,21.7,10-25
1983-10-17,1983-10-17,1983,GB,WSH,1485.666,1692.177,0.3069105356521749,0.693089464347825,1480.03266521,1685.47077513,10.3889481582,13.229379466,0.296015565053,0.703984434947,48.0,47.0,0,Incorrect,38.6,25-50
1983-10-23,1983-10-23,1983,BUF,NE,1538.613,1481.818,0.6684334681240285,0.3315665318759715,1540.46566065,1478.8089995,28.0754419516,-2.54836319468,0.701975174523,0.298024825477,0.0,31.0,0,Incorrect,33.7,25-50
1983-10-23,1983-10-23,1983,TEN,KC,1311.41,1518.272,0.3064809058914788,0.6935190941085212,1309.01295298,1521.88378986,8.78260973707,4.38869682781,0.294686756763,0.705313243237,10.0,13.0,1,Correct,38.7,25-50
1983-10-23,1983-10-23,1983,GB,MIN,1495.934,1514.393,0.5665801174581162,0.4334198825418838,1490.50860867,1524.90166661,19.3255565883,-49.3542329769,0.627124656182,0.372875343818,17.0,20.0,0,Incorrect,13.3,10-25
1983-10-23,1983-10-23,1983,DAL,OAK,1673.613,1639.816,0.6384680576059968,0.3615319423940032,1669.84917218,1641.79536604,-0.811570760028,-4.73095907886,0.630453556875,0.3695464431249999,38.0,40.0,0,Incorrect,27.700000000000003,25-50
1983-10-23,1983-10-23,1983,CIN,CLE,1444.907,1475.388,0.5495140212447124,0.4504859787552876,1447.91031139,1473.99009474,-152.870672451,0.953310722572,0.328746037485,0.671253962515,28.0,21.0,1,Correct,9.9,0-10
1983-10-23,1983-10-23,1983,DEN,LAC,1467.215,1526.815,0.5077705989902713,0.4922294010097287,1451.43455247,1517.80433773,57.5824805037,-151.458882993,0.76077778086,0.2392222191399999,14.0,6.0,1,Correct,1.6,0-10
1983-10-23,1983-10-23,1983,SEA,PIT,1525.777,1588.123,0.5038193387350368,0.4961806612649632,1522.06189755,1598.17155949,2.03897365685,-8.75169098864,0.497433684003,0.502566315997,21.0,27.0,0,Incorrect,0.8,0-10
1983-10-23,1983-10-23,1983,TB,NO,1361.363,1483.003,0.4192029901564965,0.5807970098435036,1360.95348272,1489.92742075,24.6864738675,-4.30034455305,0.438327944455,0.561672055545,21.0,24.0,1,Correct,16.2,10-25
1983-10-23,1983-10-23,1983,PHI,CHI,1520.076,1408.471,0.7343137134396376,0.2656862865603624,1521.69750727,1407.17088805,-1.36352691588,1.22001513105,0.726373485449,0.2736265145509999,6.0,7.0,0,Incorrect,46.9,25-50
1983-10-23,1983-10-23,1983,IND,MIA,1388.341,1604.55,0.2951650494182497,0.7048349505817503,1391.17255431,1606.8074238,-1.61556927948,-7.34089952666,0.295591999525,0.704408000475,7.0,21.0,1,Correct,41.0,25-50
1983-10-23,1983-10-23,1983,LAR,SF,1510.244,1617.77,0.4391039713963753,0.5608960286036246,1511.50558909,1610.10491931,-6.01605211636,11.1972990815,0.423131377507,0.576868622493,35.0,45.0,1,Correct,12.2,10-25
